ticket_id,created_at,priority,customer_tier,channel,product_area,region,reporter_history_count,queue_depth_at_creation,is_reopen,description_length,business_hours_flag,resolved_at,time_to_resolution,closed_status,agent_notes_final,breached_sla
T005983,2025-06-18T02:23:00,high,standard,phone,mobile,latam,1,44,0,138,0,2025-06-18T15:41:00,798,breached_resolved,escalated; SLA missed,1
T005984,2025-05-26T12:21:00,low,standard,chat,mobile,latam,0,44,0,237,1,2025-05-26T15:12:00,171,within_sla,resolved on time,0
T005985,2025-04-25T13:18:00,high,business,chat,mobile,na,7,39,0,151,1,2025-04-25T15:46:00,148,within_sla,resolved on time,0
T005986,2025-06-21T21:18:00,high,standard,portal,ui,latam,0,58,0,371,0,2025-06-22T14:51:00,1053,breached_open,escalated; SLA missed,1
T005987,2025-05-30T13:10:00,low,standard,portal,auth,na,24,23,0,207,1,2025-05-31T01:14:00,724,breached_resolved,escalated; SLA missed,1
T005988,2025-06-27T22:52:00,medium,business,portal,api,,10,57,0,153,0,2025-06-28T03:29:00,277,within_sla,resolved on time,0
T005989,2025-04-05T17:35:00,medium,enterprise,chat,mobile,na,5,15,0,253,0,2025-04-06T05:01:00,686,breached_open,escalated; SLA missed,1
T005990,2025-02-03T18:41:00,low,business,portal,billing,emea,1,62,0,240,0,2025-02-03T20:36:00,115,within_sla,resolved on time,0
T005991,2025-04-16T17:00:00,medium,business,email,billing,emea,0,0,0,373,1,2025-04-16T19:48:00,168,within_sla,resolved on time,0
T005992,2025-01-30T10:52:00,high,standard,email,ui,apac,4,20,0,20,1,2025-01-30T12:20:00,88,within_sla,resolved on time,0
T005993,2025-03-02T17:24:00,medium,standard,email,data,apac,14,52,0,91,0,2025-03-03T08:41:00,917,breached_resolved,escalated; SLA missed,1
T005994,2025-05-20T18:07:00,low,standard,chat,mobile,latam,0,25,0,133,0,2025-05-20T18:36:00,29,within_sla,resolved on time,0
T005995,2025-03-09T23:16:00,high,enterprise,chat,data,emea,7,24,0,311,0,2025-03-10T10:01:00,645,breached_resolved,escalated; SLA missed,1
T005996,2025-02-20T06:02:00,low,standard,phone,billing,latam,15,33,0,406,0,2025-02-20T10:32:00,270,within_sla,resolved on time,0
T005997,2025-02-04T11:19:00,low,standard,portal,billing,latam,5,45,0,253,1,2025-02-04T14:41:00,202,within_sla,resolved on time,0
T005998,2025-03-15T19:17:00,medium,enterprise,email,api,,0,42,0,243,0,2025-03-15T23:46:00,269,within_sla,resolved on time,0
T005999,2025-03-19T09:57:00,high,standard,email,auth,apac,3,25,0,215,1,2025-03-19T10:02:00,5,within_sla,resolved on time,0
T006000,2025-02-21T18:53:00,low,standard,chat,api,latam,10,28,0,422,0,2025-02-22T05:27:00,634,breached_open,escalated; SLA missed,1
T006001,2025-06-24T04:31:00,urgent,,portal,mobile,,6,41,0,268,0,2025-06-24T22:59:00,1108,breached_open,escalated; SLA missed,1
T006002,2025-03-24T12:51:00,medium,business,portal,auth,emea,6,45,0,79,1,2025-03-24T14:14:00,83,within_sla,resolved on time,0
T006003,2025-01-04T02:16:00,medium,enterprise,phone,auth,latam,11,80,0,82,0,2025-01-04T08:35:00,379,within_sla,resolved on time,0
T006004,2025-05-12T14:19:00,high,standard,chat,mobile,emea,14,19,0,50,1,2025-05-12T15:50:00,91,within_sla,resolved on time,0
T006005,2025-02-14T14:39:00,medium,standard,portal,data,latam,5,0,0,284,1,2025-02-14T17:59:00,200,within_sla,resolved on time,0
T006006,2025-06-06T05:24:00,medium,standard,chat,api,na,20,19,0,289,0,2025-06-06T08:12:00,168,within_sla,resolved on time,0
T006007,2025-03-21T00:44:00,medium,standard,email,ui,apac,6,28,0,402,0,2025-03-21T17:44:00,1020,breached_resolved,escalated; SLA missed,1
T006008,2025-06-10T09:15:00,medium,standard,chat,auth,na,11,0,0,117,1,2025-06-10T17:42:00,507,breached_open,escalated; SLA missed,1
T006009,2025-04-25T01:27:00,high,standard,email,auth,latam,9,0,0,218,0,2025-04-25T03:41:00,134,within_sla,resolved on time,0
T006010,2025-03-04T22:31:00,low,enterprise,phone,auth,latam,11,62,0,265,0,2025-03-05T15:52:00,1041,breached_open,escalated; SLA missed,1
T006011,2025-06-24T20:12:00,high,business,phone,ui,na,6,63,0,183,0,2025-06-24T22:54:00,162,within_sla,resolved on time,0
T006012,2025-04-06T01:49:00,medium,business,email,api,emea,14,54,0,119,0,2025-04-06T20:31:00,1122,breached_open,escalated; SLA missed,1
T006013,2025-05-06T18:35:00,low,standard,phone,ui,latam,9,21,0,242,0,2025-05-06T18:40:00,5,within_sla,resolved on time,0
T006014,2025-03-07T03:57:00,low,business,phone,auth,emea,18,35,0,242,0,2025-03-07T04:53:00,56,within_sla,resolved on time,0
T006015,2025-05-16T13:14:00,medium,business,chat,api,apac,12,52,0,436,1,2025-05-16T14:44:00,90,within_sla,resolved on time,0
T006016,2025-03-20T10:25:00,medium,business,portal,billing,na,15,38,0,157,1,2025-03-20T14:23:00,238,within_sla,resolved on time,0
T006017,2025-03-09T05:56:00,medium,business,email,billing,apac,0,48,0,116,0,2025-03-09T21:08:00,912,breached_resolved,escalated; SLA missed,1
T006018,2025-04-08T10:33:00,medium,,email,ui,emea,17,56,1,404,1,2025-04-08T10:38:00,5,within_sla,resolved on time,0
T006019,2025-01-14T21:14:00,medium,business,email,auth,apac,0,26,0,121,0,2025-01-15T04:48:00,454,breached_open,escalated; SLA missed,1
T006020,2025-01-09T08:25:00,high,standard,chat,api,emea,8,31,0,184,0,2025-01-09T19:46:00,681,breached_resolved,escalated; SLA missed,1
T006021,2025-06-11T20:53:00,medium,standard,email,auth,latam,23,16,0,177,0,2025-06-12T09:39:00,766,breached_resolved,escalated; SLA missed,1
T006022,2025-06-21T02:34:00,low,business,phone,api,apac,9,33,1,360,0,2025-06-21T07:21:00,287,within_sla,resolved on time,0
T006023,2025-02-18T23:00:00,urgent,business,email,api,emea,0,43,0,285,0,2025-02-19T19:07:00,1207,breached_open,escalated; SLA missed,1
T006024,2025-05-05T00:02:00,low,standard,phone,data,latam,1,25,0,108,0,2025-05-05T12:24:00,742,breached_resolved,escalated; SLA missed,1
T006025,2025-06-06T08:20:00,low,enterprise,portal,mobile,apac,0,0,0,429,0,2025-06-06T12:59:00,279,within_sla,resolved on time,0
T006026,2025-05-17T10:11:00,urgent,enterprise,portal,ui,latam,3,44,0,344,0,2025-05-17T18:39:00,508,breached_open,escalated; SLA missed,1
T006027,2025-05-14T23:07:00,low,business,email,auth,apac,2,31,0,340,0,2025-05-14T23:58:00,51,within_sla,resolved on time,0
T006028,2025-01-07T14:40:00,low,standard,phone,ui,apac,8,0,0,364,1,2025-01-07T16:27:00,107,within_sla,resolved on time,0
T006029,2025-05-26T18:50:00,low,business,chat,billing,apac,16,24,0,209,0,2025-05-27T11:55:00,1025,breached_open,escalated; SLA missed,1
T006030,2025-03-12T09:16:00,medium,business,email,mobile,latam,1,20,0,216,1,2025-03-12T10:18:00,62,within_sla,resolved on time,0
T006031,2025-03-11T12:40:00,low,standard,chat,api,emea,1,4,1,169,1,2025-03-11T16:31:00,231,within_sla,resolved on time,0
T006032,2025-06-17T13:58:00,low,standard,phone,data,emea,9,39,1,404,1,2025-06-17T15:36:00,98,within_sla,resolved on time,0
T006033,2025-03-18T11:53:00,low,business,phone,billing,,7,40,0,325,1,2025-03-18T12:55:00,62,within_sla,resolved on time,0
T006034,2025-02-05T14:56:00,low,business,phone,data,latam,1,29,0,115,1,2025-02-05T18:26:00,210,within_sla,resolved on time,0
T006035,2025-04-26T17:20:00,low,enterprise,portal,data,apac,11,27,0,203,0,2025-04-26T22:32:00,312,within_sla,resolved on time,0
T006036,2025-05-06T03:54:00,high,business,email,mobile,na,15,23,0,225,0,2025-05-06T20:36:00,1002,breached_resolved,escalated; SLA missed,1
T006037,2025-02-03T14:46:00,medium,standard,email,data,na,14,28,0,107,1,2025-02-03T18:46:00,240,within_sla,resolved on time,0
T006038,2025-06-26T19:34:00,urgent,standard,portal,billing,apac,9,34,0,169,0,2025-06-27T13:18:00,1064,breached_resolved,escalated; SLA missed,1
T006039,2025-04-22T22:00:00,medium,standard,email,billing,na,18,11,0,249,0,2025-04-23T01:13:00,193,within_sla,resolved on time,0
T006040,2025-03-15T13:53:00,low,standard,portal,ui,,0,0,0,249,0,2025-03-16T03:52:00,839,breached_resolved,escalated; SLA missed,1
T006041,2025-01-18T07:46:00,medium,standard,portal,auth,na,10,38,0,209,0,2025-01-18T11:31:00,225,within_sla,resolved on time,0
T006042,2025-04-07T23:47:00,low,standard,phone,ui,na,0,79,0,174,0,2025-04-08T04:01:00,254,within_sla,resolved on time,0
T006043,2025-02-21T17:03:00,medium,enterprise,phone,data,latam,7,22,0,368,1,2025-02-21T19:01:00,118,within_sla,resolved on time,0
T006044,2025-06-28T13:25:00,low,business,portal,billing,na,17,24,0,230,0,2025-06-28T17:41:00,256,within_sla,resolved on time,0
T006045,2025-03-31T06:10:00,urgent,standard,chat,data,na,7,44,0,264,0,2025-04-01T00:48:00,1118,breached_resolved,escalated; SLA missed,1
T006046,2025-02-12T14:01:00,low,business,chat,billing,na,9,30,0,63,1,2025-02-13T00:18:00,617,breached_resolved,escalated; SLA missed,1
T006047,2025-01-03T09:42:00,medium,standard,email,ui,emea,9,44,0,196,1,2025-01-03T12:42:00,180,within_sla,resolved on time,0
T006048,2025-03-11T16:01:00,low,enterprise,email,api,apac,8,34,0,373,1,2025-03-12T00:25:00,504,breached_resolved,escalated; SLA missed,1
T006049,2025-04-15T17:34:00,low,standard,chat,mobile,latam,9,36,1,264,1,2025-04-15T20:21:00,167,within_sla,resolved on time,0
T006050,2025-02-23T21:23:00,low,standard,portal,auth,emea,2,9,0,20,0,2025-02-24T00:55:00,212,within_sla,resolved on time,0
T006051,2025-06-26T22:48:00,medium,standard,portal,auth,apac,13,7,0,276,0,2025-06-27T04:22:00,334,within_sla,resolved on time,0
T006052,2025-05-08T23:28:00,medium,enterprise,email,ui,latam,0,53,0,459,0,2025-05-09T03:22:00,234,within_sla,resolved on time,0
T006053,2025-06-09T12:34:00,low,enterprise,chat,mobile,apac,7,53,0,630,1,2025-06-10T11:31:00,1377,breached_open,escalated; SLA missed,1
T006054,2025-03-29T10:34:00,low,standard,portal,ui,na,10,30,0,56,0,2025-03-29T11:34:00,60,within_sla,resolved on time,0
T006055,2025-06-19T09:29:00,low,business,email,data,latam,0,0,0,167,1,2025-06-19T11:54:00,145,within_sla,resolved on time,0
T006056,2025-01-28T16:37:00,high,standard,chat,billing,latam,4,69,0,363,1,2025-01-28T19:12:00,155,within_sla,resolved on time,0
T006057,2025-03-07T15:48:00,medium,business,email,mobile,na,2,54,1,223,1,2025-03-07T19:50:00,242,within_sla,resolved on time,0
T006058,2025-05-04T19:21:00,high,enterprise,portal,data,latam,0,36,0,136,0,2025-05-04T22:54:00,213,within_sla,resolved on time,0
T006059,2025-02-03T03:18:00,urgent,business,email,auth,emea,4,2,0,419,0,2025-02-03T07:02:00,224,within_sla,resolved on time,0
T006060,2025-04-04T01:22:00,high,enterprise,phone,auth,latam,1,35,0,200,0,2025-04-04T04:07:00,165,within_sla,resolved on time,0
T006061,2025-01-14T02:03:00,low,standard,chat,ui,apac,0,9,0,327,0,2025-01-14T05:35:00,212,within_sla,resolved on time,0
T006062,2025-04-04T09:04:00,medium,enterprise,email,mobile,apac,3,46,0,207,1,2025-04-04T14:02:00,298,within_sla,resolved on time,0
T006063,2025-01-04T23:08:00,urgent,enterprise,email,data,na,5,58,0,46,0,2025-01-05T12:50:00,822,breached_resolved,escalated; SLA missed,1
T006064,2025-05-20T23:20:00,medium,enterprise,portal,data,na,19,0,0,398,0,2025-05-21T02:24:00,184,within_sla,resolved on time,0
T006065,2025-04-12T20:42:00,low,enterprise,email,auth,na,4,41,0,233,0,2025-04-13T12:06:00,924,breached_open,escalated; SLA missed,1
T006066,2025-05-13T16:35:00,high,standard,chat,auth,na,5,34,0,163,1,2025-05-13T18:49:00,134,within_sla,resolved on time,0
T006067,2025-04-27T00:19:00,medium,enterprise,phone,billing,latam,6,41,0,291,0,2025-04-27T15:07:00,888,breached_open,escalated; SLA missed,1
T006068,2025-03-02T16:48:00,urgent,standard,chat,data,apac,11,61,0,271,0,2025-03-02T17:12:00,24,within_sla,resolved on time,0
T006069,2025-06-27T22:37:00,high,standard,portal,data,latam,14,35,0,20,0,2025-06-29T00:57:00,1580,breached_resolved,escalated; SLA missed,1
T006070,2025-02-18T20:52:00,low,business,chat,billing,na,3,26,0,275,0,2025-02-19T00:11:00,199,within_sla,resolved on time,0
T006071,2025-06-14T07:27:00,high,standard,portal,mobile,na,4,18,0,83,0,2025-06-14T12:32:00,305,within_sla,resolved on time,0
T006072,2025-03-30T03:25:00,medium,standard,email,api,apac,11,1,0,87,0,2025-03-30T06:52:00,207,within_sla,resolved on time,0
T006073,2025-04-28T07:58:00,medium,business,portal,ui,na,0,51,0,144,0,2025-04-28T13:40:00,342,within_sla,resolved on time,0
T006074,2025-02-06T08:15:00,low,standard,portal,api,latam,12,18,1,161,0,2025-02-06T10:14:00,119,within_sla,resolved on time,0
T006075,2025-04-01T16:13:00,low,business,email,auth,na,7,64,0,83,1,2025-04-01T18:17:00,124,within_sla,resolved on time,0
T006076,2025-04-06T19:42:00,high,standard,portal,mobile,emea,16,36,1,94,0,2025-04-07T12:43:00,1021,breached_open,escalated; SLA missed,1
T006077,2025-01-23T08:55:00,low,standard,portal,api,apac,16,35,0,213,0,2025-01-23T11:14:00,139,within_sla,resolved on time,0
T006078,2025-06-05T07:13:00,low,enterprise,phone,ui,na,2,18,0,145,0,2025-06-05T10:52:00,219,within_sla,resolved on time,0
T006079,2025-04-10T14:25:00,medium,standard,chat,data,latam,8,12,0,212,1,2025-04-10T21:28:00,423,breached_open,escalated; SLA missed,1
T006080,2025-05-20T20:24:00,medium,standard,chat,billing,apac,18,25,0,184,0,2025-05-20T22:23:00,119,within_sla,resolved on time,0
T006081,2025-05-14T15:35:00,medium,enterprise,email,api,latam,1,37,0,241,1,2025-05-14T20:23:00,288,within_sla,resolved on time,0
T006082,2025-02-02T14:25:00,low,standard,phone,billing,apac,17,47,0,303,0,2025-02-02T18:01:00,216,within_sla,resolved on time,0
T006083,2025-05-08T15:16:00,medium,standard,chat,api,apac,13,46,0,161,1,2025-05-08T18:09:00,173,within_sla,resolved on time,0
T006084,2025-05-26T06:43:00,medium,enterprise,portal,mobile,latam,5,48,0,115,0,2025-05-26T09:12:00,149,within_sla,resolved on time,0
T006085,2025-01-27T05:06:00,medium,standard,portal,billing,apac,8,13,0,20,0,2025-01-27T08:53:00,227,within_sla,resolved on time,0
T006086,2025-06-16T21:15:00,medium,standard,portal,data,latam,11,54,1,438,0,2025-06-17T00:19:00,184,within_sla,resolved on time,0
T006087,2025-01-15T21:20:00,medium,standard,chat,data,emea,4,24,0,230,0,2025-01-16T02:01:00,281,breached_open,escalated; SLA missed,1
T006088,2025-06-15T04:04:00,medium,business,email,mobile,emea,10,37,0,211,0,2025-06-15T08:12:00,248,within_sla,resolved on time,0
T006089,2025-02-26T16:29:00,low,,email,mobile,latam,1,47,0,90,1,2025-02-26T18:44:00,135,within_sla,resolved on time,0
T006090,2025-02-09T05:19:00,medium,standard,phone,mobile,apac,7,60,0,84,0,2025-02-09T19:58:00,879,breached_open,escalated; SLA missed,1
T006091,2025-04-18T17:23:00,medium,standard,portal,billing,emea,6,26,0,331,1,2025-04-19T03:35:00,612,breached_open,escalated; SLA missed,1
T006092,2025-05-12T16:18:00,urgent,,email,ui,apac,2,41,0,388,1,2025-05-12T18:25:00,127,within_sla,resolved on time,0
T006093,2025-01-02T11:52:00,urgent,standard,email,ui,apac,2,39,0,276,1,2025-01-03T11:12:00,1400,breached_resolved,escalated; SLA missed,1
T006094,2025-03-18T03:59:00,high,business,portal,ui,emea,11,8,0,244,0,2025-03-18T18:54:00,895,breached_open,escalated; SLA missed,1
T006095,2025-06-15T15:14:00,low,standard,email,api,latam,0,12,0,235,0,2025-06-15T19:00:00,226,within_sla,resolved on time,0
T006096,2025-02-19T20:45:00,low,standard,email,auth,emea,4,46,0,245,0,2025-02-20T17:44:00,1259,breached_resolved,escalated; SLA missed,1
T006097,2025-04-18T21:11:00,medium,standard,portal,ui,emea,8,23,0,129,0,2025-04-18T21:16:00,5,within_sla,resolved on time,0
T006098,2025-06-22T07:50:00,medium,standard,chat,mobile,emea,8,48,0,105,0,2025-06-22T10:23:00,153,within_sla,resolved on time,0
T006099,2025-01-18T20:21:00,high,business,portal,ui,apac,2,37,0,221,0,2025-01-19T09:57:00,816,breached_open,escalated; SLA missed,1
T006100,2025-02-18T01:13:00,low,business,portal,data,apac,8,24,0,301,0,2025-02-18T02:51:00,98,within_sla,resolved on time,0
T006101,2025-03-23T16:18:00,medium,enterprise,portal,ui,na,2,10,0,82,0,2025-03-23T20:27:00,249,within_sla,resolved on time,0
T006102,2025-06-23T21:28:00,medium,standard,email,billing,latam,12,14,0,20,0,2025-06-23T23:36:00,128,within_sla,resolved on time,0
T006103,2025-04-04T03:10:00,medium,enterprise,email,auth,emea,11,23,0,477,0,2025-04-04T08:41:00,331,within_sla,resolved on time,0
T006104,2025-03-13T21:52:00,low,business,portal,ui,emea,12,20,0,107,0,2025-03-14T00:40:00,168,within_sla,resolved on time,0
T006105,2025-01-23T14:49:00,high,,email,mobile,latam,12,35,1,20,1,2025-01-23T19:30:00,281,within_sla,resolved on time,0
T006106,2025-04-13T22:03:00,medium,business,phone,api,apac,13,21,0,72,0,2025-04-14T02:27:00,264,within_sla,resolved on time,0
T006107,2025-01-03T17:00:00,high,enterprise,email,data,na,11,12,0,222,1,2025-01-04T03:23:00,623,breached_open,escalated; SLA missed,1
T006108,2025-06-18T00:11:00,medium,standard,email,api,na,9,6,0,279,0,2025-06-18T05:45:00,334,within_sla,resolved on time,0
T006109,2025-03-02T08:57:00,low,standard,email,ui,apac,11,16,0,20,0,2025-03-03T05:45:00,1248,breached_open,escalated; SLA missed,1
T006110,2025-03-20T06:13:00,high,standard,chat,ui,apac,10,55,0,160,0,2025-03-20T06:18:00,5,within_sla,resolved on time,0
T006111,2025-01-10T14:12:00,low,standard,chat,ui,emea,0,39,0,179,1,2025-01-11T13:00:00,1368,breached_open,escalated; SLA missed,1
T006112,2025-01-12T15:35:00,medium,enterprise,portal,mobile,apac,7,34,0,334,0,2025-01-12T18:55:00,200,within_sla,resolved on time,0
T006113,2025-03-23T03:53:00,low,standard,email,data,apac,0,37,0,326,0,2025-03-23T16:30:00,757,breached_resolved,escalated; SLA missed,1
T006114,2025-03-16T10:29:00,low,business,email,auth,na,2,21,0,62,0,2025-03-16T14:31:00,242,within_sla,resolved on time,0
T006115,2025-01-01T16:19:00,high,enterprise,portal,api,latam,9,25,0,314,1,2025-01-02T04:28:00,729,breached_open,escalated; SLA missed,1
T006116,2025-06-29T11:19:00,medium,enterprise,email,mobile,apac,3,27,0,73,0,2025-06-29T13:51:00,152,within_sla,resolved on time,0
T006117,2025-06-28T18:37:00,medium,standard,portal,data,na,0,39,0,218,0,2025-06-28T20:21:00,104,within_sla,resolved on time,0
T006118,2025-06-25T16:07:00,high,enterprise,portal,auth,apac,19,32,0,353,1,2025-06-25T18:53:00,166,within_sla,resolved on time,0
T006119,2025-05-14T06:40:00,low,enterprise,phone,ui,emea,7,36,0,296,0,2025-05-14T07:44:00,64,within_sla,resolved on time,0
T006120,2025-06-21T00:54:00,low,enterprise,chat,api,na,10,0,0,244,0,2025-06-21T04:26:00,212,within_sla,resolved on time,0
T006121,2025-05-15T22:48:00,medium,enterprise,portal,ui,apac,8,30,0,348,0,2025-05-16T02:34:00,226,within_sla,resolved on time,0
T006122,2025-01-31T02:15:00,low,business,chat,billing,na,0,28,0,360,0,2025-01-31T04:40:00,145,within_sla,resolved on time,0
T006123,2025-03-31T19:12:00,medium,enterprise,phone,billing,latam,11,29,0,87,0,2025-04-01T01:09:00,357,within_sla,resolved on time,0
T006124,2025-03-30T22:46:00,high,,portal,data,na,10,58,0,68,0,2025-03-31T12:44:00,838,breached_resolved,escalated; SLA missed,1
T006125,2025-03-08T18:33:00,high,enterprise,portal,data,emea,5,17,0,152,0,2025-03-09T08:12:00,819,breached_resolved,escalated; SLA missed,1
T006126,2025-03-01T14:49:00,medium,standard,portal,ui,emea,4,37,0,303,0,2025-03-01T16:32:00,103,within_sla,resolved on time,0
T006127,2025-03-24T23:55:00,high,enterprise,chat,ui,na,10,50,0,66,0,2025-03-25T20:08:00,1213,breached_resolved,escalated; SLA missed,1
T006128,2025-06-22T19:25:00,high,standard,phone,data,latam,14,10,0,113,0,2025-06-22T21:22:00,117,within_sla,resolved on time,0
T006129,2025-01-26T14:45:00,medium,business,chat,ui,na,6,44,0,283,0,2025-01-26T17:54:00,189,within_sla,resolved on time,0
T006130,2025-01-08T09:54:00,low,standard,email,auth,apac,0,0,0,494,1,2025-01-08T12:34:00,160,within_sla,resolved on time,0
T006131,2025-01-18T22:02:00,low,standard,portal,ui,latam,0,1,0,154,0,2025-01-19T02:03:00,241,within_sla,resolved on time,0
T006132,2025-06-22T03:14:00,medium,standard,phone,auth,na,6,44,0,189,0,2025-06-22T22:02:00,1128,breached_open,escalated; SLA missed,1
T006133,2025-04-22T11:35:00,low,standard,phone,auth,emea,18,52,0,195,1,2025-04-22T15:39:00,244,within_sla,resolved on time,0
